"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/45005","","Allendale County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68.5,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45007","","Anderson County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45009","","Bamberg County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45011","","Barnwell County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",67.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45013","","Beaufort County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",63.4,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45015","","Berkeley County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45017","","Calhoun County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66.5,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45019","","Charleston County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",63.6,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45021","","Cherokee County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64.4,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45023","","Chester County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66.4,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45025","","Chesterfield County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45027","","Clarendon County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66.8,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45029","","Colleton County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66.4,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45031","","Darlington County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66.1,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45033","","Dillon County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45035","","Dorchester County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",63.8,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45037","","Edgefield County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",65.9,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45039","","Fairfield County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",67.5,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45041","","Florence County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45043","","Georgetown County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45045","","Greenville County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45047","","Greenwood County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",65.8,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45049","","Hampton County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",67.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45051","","Horry County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",63.8,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45053","","Jasper County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",66,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45055","","Kershaw County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45057","","Lancaster County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",62.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45059","","Laurens County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45061","","Lee County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68.1,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45063","","Lexington County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",64.8,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45065","","McCormick County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",65.3,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45067","","Marion County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68.8,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45069","","Marlboro County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68.1,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45071","","Newberry County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",63.6,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45073","","Oconee County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",62.1,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45075","","Orangeburg County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",68.4,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45077","","Pickens County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",62.5,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45079","","Richland County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",63.7,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
"geoId/45081","","Saluda County","Percent_Person_18OrMoreYears_WithHighBloodPressure_ReceivedTakingBloodPressureMedication","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",65.1,"Percent of  Population With High Blood Pressure Who Are Taking Blood Pressure Medication  Among Population Who Are 18 Years or Older in Age;"
